#SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	country_zoo	captivity_status	captivity_status_ext	amplicon	sample	Description
wd.chi.GM.151.16s	151	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	151	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.151	wild_chimp
wd.chi.GM.152.16s	152	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	152	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.152	wild_chimp
wd.chi.GM.153.16s	153	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	153	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.153	wild_chimp
wd.chi.GM.154.16s	154	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	154	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.154	wild_chimp
wd.chi.GM.155.16s	155	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	155	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.155	wild_chimp
wd.chi.GM.156.16s	156	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	156	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.156	wild_chimp
wd.chi.GM.157.16s	157	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	157	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.157	wild_chimp
wd.chi.GM.158.16s	158	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	158	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.158	wild_chimp
wd.chi.GM.159.16s	159	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	159	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.159	wild_chimp
wd.chi.GM.16.16s	16	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	16	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.16	wild_chimp
wd.chi.GM.160.16s	160	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	160	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.160	wild_chimp
wd.chi.GM.17.16s	17	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	17	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.17	wild_chimp
wd.chi.GM.18.16s	18	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	18	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.18	wild_chimp
wd.chi.GM.19.16s	19	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	19	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.19	wild_chimp
wd.chi.GM.2.16s	2	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	2	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.2	wild_chimp
wd.chi.GM.20.16s	20	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	20	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.20	wild_chimp
wd.chi.GM.21.16s	21	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	21	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.21	wild_chimp
wd.chi.GM.22.16s	22	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	22	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.22	wild_chimp
wd.chi.GM.23.16s	23	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	23	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.23	wild_chimp
wd.chi.GM.24.16s	24	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	24	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.24	wild_chimp
wd.chi.GM.25.16s	25	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	25	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.25	wild_chimp
wd.chi.GM.26.16s	26	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	26	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.26	wild_chimp
wd.chi.GM.27.16s	27	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	27	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.27	wild_chimp
wd.chi.GM.28.16s	28	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	28	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.28	wild_chimp
wd.chi.GM.29.16s	29	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	29	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.29	wild_chimp
wd.chi.GM.3.16s	3	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	3	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.3	wild_chimp
wd.chi.GM.30.16s	30	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	30	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.30	wild_chimp
wd.chi.GM.31.16s	31	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	31	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.31	wild_chimp
wd.chi.GM.32.16s	32	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	32	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.32	wild_chimp
wd.chi.GM.33.16s	33	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	33	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.33	wild_chimp
wd.chi.GM.34.16s	34	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	34	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.34	wild_chimp
wd.chi.GM.35.16s	35	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	35	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.35	wild_chimp
wd.chi.GM.36.16s	36	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	36	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.36	wild_chimp
wd.chi.GM.37.16s	37	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	37	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.37	wild_chimp
wd.chi.GM.38.16s	38	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	38	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.38	wild_chimp
wd.chi.GM.39.16s	39	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	39	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.39	wild_chimp
wd.chi.GM.4.16s	4	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	4	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.4	wild_chimp
wd.chi.GM.40.16s	40	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	40	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.40	wild_chimp
wd.chi.GM.41.16s	41	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	41	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.41	wild_chimp
wd.chi.GM.42.16s	42	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	42	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.42	wild_chimp
wd.chi.GM.43.16s	43	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	43	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.43	wild_chimp
wd.chi.GM.44.16s	44	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	44	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.44	wild_chimp
wd.chi.GM.45.16s	45	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	45	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.45	wild_chimp
wd.chi.GM.46.16s	46	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	46	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.46	wild_chimp
wd.chi.GM.47.16s	47	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	47	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.47	wild_chimp
wd.chi.GM.48.16s	48	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	48	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.48	wild_chimp
wd.chi.GM.49.16s	49	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	49	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.49	wild_chimp
wd.chi.GM.5.16s	5	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	5	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.5	wild_chimp
wd.chi.GM.50.16s	50	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	50	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.50	wild_chimp
wd.chi.GM.51.16s	51	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	51	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.51	wild_chimp
wd.chi.GM.52.16s	52	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	52	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.52	wild_chimp
wd.chi.GM.53.16s	53	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	53	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.53	wild_chimp
wd.chi.GM.54.16s	54	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	54	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.54	wild_chimp
wd.chi.GM.55.16s	55	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	55	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.55	wild_chimp
wd.chi.GM.56.16s	56	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	56	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.56	wild_chimp
wd.chi.GM.57.16s	57	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	57	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.57	wild_chimp
wd.chi.GM.58.16s	58	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	58	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.58	wild_chimp
wd.chi.GM.59.16s	59	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	59	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.59	wild_chimp
wd.chi.GM.6.16s	6	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	6	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.6	wild_chimp
wd.chi.GM.60.16s	60	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	60	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.60	wild_chimp
wd.chi.GM.61.16s	61	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	61	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.61	wild_chimp
wd.chi.GM.62.16s	62	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	62	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.62	wild_chimp
wd.chi.GM.63.16s	63	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	63	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.63	wild_chimp
wd.chi.GM.64.16s	64	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	64	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.64	wild_chimp
wd.chi.GM.65.16s	65	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	65	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.65	wild_chimp
wd.chi.GM.66.16s	66	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	66	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.66	wild_chimp
wd.chi.GM.67.16s	67	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	67	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.67	wild_chimp
wd.chi.GM.68.16s	68	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	68	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.68	wild_chimp
wd.chi.GM.69.16s	69	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	69	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.69	wild_chimp
wd.chi.GM.7.16s	7	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	7	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.7	wild_chimp
wd.chi.GM.70.16s	70	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	70	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.70	wild_chimp
wd.chi.GM.71.16s	71	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	71	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.71	wild_chimp
wd.chi.GM.72.16s	72	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	72	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.72	wild_chimp
wd.chi.GM.73.16s	73	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	73	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.73	wild_chimp
wd.chi.GM.74.16s	74	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	74	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.74	wild_chimp
wd.chi.GM.75.16s	75	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	75	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.75	wild_chimp
wd.chi.GM.76.16s	76	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	76	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.76	wild_chimp
wd.chi.GM.77.16s	77	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	77	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.77	wild_chimp
wd.chi.GM.78.16s	78	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	78	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.78	wild_chimp
wd.chi.GM.79.16s	79	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	79	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.79	wild_chimp
wd.chi.GM.8.16s	8	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	8	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.8	wild_chimp
wd.chi.GM.80.16s	80	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	80	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.80	wild_chimp
wd.chi.GM.81.16s	81	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	81	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.81	wild_chimp
wd.chi.GM.82.16s	82	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	82	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.82	wild_chimp
wd.chi.GM.83.16s	83	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	83	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.83	wild_chimp
wd.chi.GM.84.16s	84	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	84	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.84	wild_chimp
wd.chi.GM.85.16s	85	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	85	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.85	wild_chimp
wd.chi.GM.86.16s	86	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	86	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.86	wild_chimp
wd.chi.GM.87.16s	87	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	87	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.87	wild_chimp
wd.chi.GM.88.16s	88	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	88	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.88	wild_chimp
wd.chi.GM.89.16s	89	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	89	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.89	wild_chimp
wd.chi.GM.9.16s	9	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	9	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.9	wild_chimp
wd.chi.GM.90.16s	90	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	90	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.90	wild_chimp
wd.chi.GM.91.16s	91	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	91	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.91	wild_chimp
wd.chi.GM.92.16s	92	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	92	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.92	wild_chimp
wd.chi.GM.93.16s	93	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	93	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.93	wild_chimp
wd.chi.GM.94.16s	94	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	94	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.94	wild_chimp
wd.chi.GM.95.16s	95	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	95	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.95	wild_chimp
wd.chi.GM.96.16s	96	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	96	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.96	wild_chimp
wd.chi.GM.97.16s	97	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	97	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.97	wild_chimp
wd.chi.GM.98.16s	98	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	98	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.98	wild_chimp
wd.chi.GM.99.16s	99	moeller_2014	Pan_troglodytes	Pan_troglodytes_schweinfurthii	eastern_chimpanzee	99	gombe	GM	Tanzania	Tanzania	wild	wild	16s	wd.chi.GM.99	wild_chimp
wd.bon.LA.a187.16s	a187	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a187	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a187	wild_bonobo
wd.bon.LA.a188.16s	a188	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a188	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a188	wild_bonobo
wd.bon.LA.a189.16s	a189	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a189	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a189	wild_bonobo
wd.bon.LA.a190.16s	a190	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a190	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a190	wild_bonobo
wd.bon.LA.a191.16s	a191	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a191	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a191	wild_bonobo
wd.bon.LA.a192.16s	a192	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a192	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a192	wild_bonobo
wd.bon.LA.a193.16s	a193	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a193	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a193	wild_bonobo
wd.bon.LA.a194.16s	a194	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a194	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a194	wild_bonobo
wd.bon.LA.a195.16s	a195	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a195	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a195	wild_bonobo
wd.bon.LA.a196.16s	a196	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a196	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a196	wild_bonobo
wd.bon.LA.a197.16s	a197	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a197	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a197	wild_bonobo
wd.bon.LA.a198.16s	a198	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a198	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a198	wild_bonobo
wd.bon.LA.a199.16s	a199	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a199	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a199	wild_bonobo
wd.bon.LA.a200.16s	a200	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a200	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a200	wild_bonobo
wd.bon.LA.a201.16s	a201	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a201	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a201	wild_bonobo
wd.bon.LA.a202.16s	a202	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a202	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a202	wild_bonobo
wd.bon.LA.a203.16s	a203	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a203	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a203	wild_bonobo
wd.bon.LA.a204.16s	a204	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a204	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a204	wild_bonobo
wd.bon.LA.a205.16s	a205	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a205	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a205	wild_bonobo
wd.bon.LA.a206.16s	a206	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a206	lomako	LA	DRC	DRC	wild	wild	16s	wd.bon.LA.a206	wild_bonobo
wd.bon.ML.a207.16s	a207	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a207	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a207	wild_bonobo
wd.bon.ML.a208.16s	a208	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a208	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a208	wild_bonobo
wd.bon.ML.a209.16s	a209	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a209	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a209	wild_bonobo
wd.bon.ML.a210.16s	a210	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a210	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a210	wild_bonobo
wd.bon.ML.a211.16s	a211	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a211	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a211	wild_bonobo
wd.bon.ML.a212.16s	a212	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a212	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a212	wild_bonobo
wd.bon.ML.a213.16s	a213	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a213	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a213	wild_bonobo
wd.bon.ML.a214.16s	a214	moeller_2014	Pan_paniscus	Pan_paniscus	bonobo	a214	malebo	ML	DRC	DRC	wild	wild	16s	wd.bon.ML.a214	wild_bonobo
